event,file_event,lam,prt_index,lam_pdg,lam_mom_x,lam_mom_y,lam_mom_z,lam_endpoint_x,lam_endpoint_y,lam_endpoint_z,neut_pdg,neut_mom_x,neut_mom_y,neut_mom_z,neut_endpoint_x,neut_endpoint_y,neut_endpoint_z,pizero_pdg,pizero_mom_x,pizero_mom_y,pizero_mom_z,pizero_endpoint_x,pizero_endpoint_y,pizero_endpoint_z
5328,327,0,4,3122,-1.119917869567871,-0.10918926447629929,40.49317169189453,-37.62331570252237,-3.618306026527281,1305.1966148174583,2112,-0.915306568145752,-0.03951388970017433,35.83970642089844,-926.1379721975675,-41.04691196567406,36081.829659820716,111,-0.20461128652095795,-0.06967537105083466,4.653465747833252,-37.62335066698531,-3.6183179328205033,1305.197410012765
5330,329,0,4,3122,-0.8943868279457092,0.08375611901283264,39.5923957824707,-23.31937918121377,2.224442616929065,1012.3637679422361,2112,-0.7048624157905579,-0.025616269558668137,32.13701629638672,-786.9088740946991,-25.526101161054054,35826.94346528825,111,-0.18952442705631256,0.10937238484621048,7.455381393432617,-23.319394723439178,2.224451586170184,1012.3643793315907
5336,335,0,4,3122,-0.8250720500946045,0.041539549827575684,40.799800872802734,-37.67692161518208,1.8946817676584555,1902.26513675679,2112,-0.7653828859329224,-0.0525321327149868,35.442447662353516,-637.4593175334509,-39.271445036036354,29676.279609362715,111,-0.059689152985811234,0.09407168626785278,5.357352256774902,-37.67693736379358,1.894706587887032,1902.2665502608995
5342,341,0,4,3122,-1.1603277921676636,-0.058400385081768036,40.0442008972168,-19.574681152339807,-1.0006337315425513,732.0495682414378,2112,-0.9861847162246704,-0.07627342641353607,36.50564193725586,-965.332414101713,-74.1473627983362,35741.20398968333,111,-0.17414309084415436,0.017873043194413185,3.538559913635254,-19.574683295200412,-1.0006335116116898,732.0496117840257
5346,345,0,4,3122,-0.8635519742965698,-0.05028916150331497,38.92805862426758,-35.182101255233604,-2.0245480619608114,1575.1612849446997,2112,-0.6401858329772949,0.03349708020687103,31.147993087768555,-408.22541445560535,17.494569529324643,19725.439449185942,111,-0.22336618602275848,-0.083786241710186,7.780064105987549,-35.18211791618769,-2.0245543116031044,1575.1618652621464
5352,351,0,4,3122,-0.9319290518760681,-0.11290455609560013,40.68928527832031,-59.133255441289165,-7.153464919608297,2592.1010013270716,2112,-0.7152751088142395,-0.007794223725795746,32.34486389160156,-812.2407842998484,-15.038550927748046,36517.36471158599,111,-0.2166539579629898,-0.10511033236980438,8.344420433044434,-59.1332835905575,-7.1534785763121915,2592.102085495281
5360,359,0,4,3122,-1.1353157758712769,0.03966943547129631,40.39812469482422,-11.760880102320627,0.4110417170819401,455.147521613688,2112,-1.0324344635009766,0.06592997908592224,33.343448638916016,-247.709248005993,15.497632744335872,8073.869703705795,111,-0.10288127511739731,-0.02626054175198078,7.0546770095825195,-11.76094520332599,0.4110250999892148,455.1519856578818
5365,364,0,4,3122,-0.8874298334121704,-0.09332990646362305,40.5195426940918,-30.355981567452368,-3.2369743155333053,1413.4845104896276,2112,-0.7056145668029785,-0.08344880491495132,36.28188705444336,-139.42480253054578,-16.135890643957072,7021.6776668318835,111,-0.1818152815103531,-0.009881099686026573,4.237656593322754,-30.356060985786197,-3.2369786316746776,1413.486361530996
5370,369,0,4,3122,-0.9782869815826416,-0.040858350694179535,38.79827117919922,-13.01921484885127,-0.538888839858621,542.2960047722046,2112,-0.7102574706077576,0.009531035088002682,29.946231842041016,-730.4950448395226,9.089009744311323,30792.870768493805,111,-0.26802948117256165,-0.05038938298821449,8.852038383483887,-13.019284591308011,-0.5389019513987853,542.298308111642
5375,374,0,4,3122,-1.0494252443313599,-0.05321933701634407,40.822628021240234,-61.05736678744583,-3.0889250594973596,2426.749276940969,2112,-1.0309231281280518,-0.039918795228004456,36.96281051635742,-1006.1311327888096,-38.79887075341909,36346.04047534045,111,-0.01850210502743721,-0.013300539925694466,3.8598155975341797,-61.05736923976256,-3.088926822385311,2426.7497885308794
5376,375,0,4,3122,-0.8369476199150085,0.0362890399992466,40.60164260864258,-7.821284206608381,0.2996804841600037,339.9552300249223,2112,-0.7059496641159058,0.11494498699903488,36.179073333740234,-136.658396304674,21.277351172564092,6942.70238413734,111,-0.1309979408979416,-0.07865594327449799,4.422572135925293,-7.821285842178627,0.2996795021039484,339.9552852427923
5384,383,0,4,3122,-1.0707147121429443,-0.03892650455236435,38.40908432006836,-84.5577645281734,-3.083000158084352,3037.9187962825094,2112,-1.0319700241088867,0.014644077979028225,35.02177429199219,-904.8357707589461,8.557080529817657,30875.53859250838,111,-0.03874470666050911,-0.05357057973742485,3.387312412261963,-84.55777085227638,-3.083008902140318,3037.919349176455
5386,385,0,4,3122,-1.2023178339004517,-0.04412759467959404,40.68370819091797,-15.517067938805413,-0.5548540906595294,524.9618124661973,2112,-0.9963621497154236,0.06542552262544632,34.22196578979492,-1056.4892553256523,67.52446027791616,36309.08282069291,111,-0.20595572888851166,-0.10955312103033066,6.4617390632629395,-15.517068003149758,-0.5548541248859311,524.961814484963
5391,390,0,4,3122,-1.0200852155685425,0.026944559067487717,39.71670913696289,-24.562138865830786,0.6665886490891533,983.8257624257901,2112,-0.7281518578529358,0.046020131558179855,31.466032028198242,-843.6915675544435,50.119815005967205,36326.53083680446,111,-0.2919333577156067,-0.01907557249069214,8.250677108764648,-24.56223636395592,0.6665822783455978,983.8285179367119
5397,396,0,4,3122,-0.9488456845283508,-0.14144310355186462,40.30104446411133,-2.88638328593839,-0.44929452394178115,115.95099858351682,2112,-0.7075929641723633,-0.17259076237678528,33.802101135253906,-145.34950787341992,-35.19783124062096,6921.4921276209825,111,-0.24125273525714874,0.031147656962275505,6.4989423751831055,-2.8863894440992213,-0.44929372887398056,115.9511644739922
5409,408,0,4,3122,-1.0485904216766357,0.09743224829435349,39.06471633911133,-22.589777217818853,2.089760804829751,853.1492060754003,2112,-0.7499516010284424,0.0880211815237999,30.15017318725586,-889.7979379908423,103.87518182509396,35717.08479649482,111,-0.29863882064819336,0.009411061182618141,8.914541244506836,-22.589837701010566,2.089762710847985,853.1510115335595
5413,412,0,4,3122,-0.9160746932029724,0.11575395613908768,39.802093505859375,-45.1885029863611,5.668940033215796,1926.8411892013485,2112,-0.7707972526550293,0.16315890848636627,31.552595138549805,-155.6835494429912,29.058035695201053,6449.9570142455805,111,-0.14527742564678192,-0.04740495607256889,8.24949836730957,-45.18859819040964,5.668908967526364,1926.8465953103178
5418,417,0,4,3122,-0.8660581707954407,-0.0859035775065422,38.6396484375,-2.193991929881057,-0.19361535673395824,72.14676700805103,2112,-0.7884700298309326,-0.006928709801286459,31.746061325073242,-887.3833408276764,-7.972249648205109,35712.40513841826,111,-0.07758817076683044,-0.07897487282752991,6.893588542938232,-2.1939950829595802,-0.1936185661662515,72.14704715420241
5420,419,0,4,3122,-0.8667569756507874,-0.07970011979341507,39.66432189941406,-64.57911937883868,-5.890286564274588,3022.337554969109,2112,-0.6508784890174866,-0.07739628851413727,34.41117477416992,-118.29435057170129,-12.277592121730827,5862.198222832472,111,-0.21587853133678436,-0.002303828252479434,5.253148555755615,-64.57928563223794,-5.890288338509814,3022.3416005488116
5421,420,0,4,3122,-1.0918034315109253,0.1473320871591568,40.48362731933594,-54.992586559456534,7.48856999482264,2053.0341985631353,2112,-0.9580296277999878,0.11619484424591064,32.274696350097656,-169.46832440942487,21.410200407603977,5917.835918877438,111,-0.13377372920513153,0.031137235462665558,8.208930015563965,-54.99263164106378,7.488580488038176,2053.0369649637955
5422,421,0,4,3122,-0.8720523715019226,0.04949011653661728,37.98927307128906,-25.38203429280442,1.4298783154765515,1116.2312606708244,2112,-0.6549819707870483,0.11077152192592621,31.883352279663086,-167.50430460733156,25.465808652941703,8034.4897061636875,111,-0.21707040071487427,-0.06128140538930893,6.105922698974609,-25.382036237043287,1.429877766596147,1116.2313153598654
5424,423,0,4,3122,-0.9995666742324829,0.09111768752336502,39.774192810058594,-47.37114332051051,4.309217777338216,1902.6636929249976,2112,-0.9863321781158447,0.08114907890558243,36.08036804199219,-978.488560964941,81.13836489370527,35972.147174712234,111,-0.013234443962574005,0.009968609549105167,3.6938259601593018,-47.37114345110067,4.309217875702936,1902.663729373627
5425,424,0,4,3122,-0.9882323741912842,0.05018278956413269,39.43732452392578,-40.272770460148166,2.0664042710679453,1571.2625029228236,2112,-0.8366790413856506,0.10368679463863373,31.237207412719727,-961.2594001820813,116.19771323951862,35949.768469089315,111,-0.15155331790447235,-0.05350400507450104,8.200119018554688,-40.27280284492163,2.066392838028495,1571.2642551708648
5426,425,0,4,3122,-0.971785306930542,0.15159624814987183,40.283782958984375,-48.479484224331046,7.529112499863345,2030.942611955959,2112,-0.7467769980430603,0.03690943121910095,32.73773193359375,-826.0341698875056,46.3011909209531,36125.6382232786,111,-0.2250082939863205,0.11468682438135147,7.546050548553467,-48.47951847183112,7.529129955829099,2030.94376050638
5429,428,0,4,3122,-0.9397692680358887,0.01788228191435337,40.397621154785156,-54.28563298260731,1.0764783608025712,2335.998591411944,2112,-0.8899828791618347,0.0709669440984726,37.33929443359375,-855.749229958408,51.38496104804073,35887.56640539911,111,-0.04978635907173157,-0.053084664046764374,3.0583255290985107,-54.285633336500005,1.0764779834647644,2335.9986131512137
5430,429,0,4,3122,-0.9020928144454956,0.10026121139526367,40.718936920166016,-2.0187782966582097,0.2159652653662315,94.66728688581141,2112,-0.6750741004943848,0.08241256326436996,35.09947967529297,-133.83406189175068,15.975358201267335,6930.172904724053,111,-0.22701875865459442,0.017848649993538857,5.61945915222168,-2.0187967867678314,0.2159667190940676,94.66774457668303
5432,431,0,4,3122,-0.9895823001861572,-0.035628095269203186,40.995235443115234,-64.77682507542087,-2.2939241096590637,2659.8324981509077,2112,-0.8418797254562378,-0.044157132506370544,31.977672576904297,-935.1904792375357,-47.947680553570706,35721.328727800974,111,-0.14770260453224182,0.008529038168489933,9.017561912536621,-64.77683288349999,-2.2939236587841214,2659.832974850951
5440,439,0,4,3122,-0.9476024508476257,0.061732273548841476,40.93458557128906,-13.831710827918613,0.9059727108455234,600.6860193800733,2112,-0.6736999154090881,0.016053125262260437,32.418521881103516,-446.61674006896567,10.131035563566252,21405.3925144425,111,-0.2739025354385376,0.04567914456129074,8.516063690185547,-13.83172182386538,0.9059745446564994,600.6863612614751
5441,440,0,4,3122,-0.9139984250068665,0.10469010472297668,38.3782844543457,-37.25383873523207,4.230179961165863,1525.679097104018,2112,-0.7367207407951355,0.1457327902317047,29.85436248779297,-163.2044391432804,29.144819852970425,6629.614467854628,111,-0.17727766931056976,-0.04104268178343773,8.523921012878418,-37.25386121171004,4.23017475749342,1525.6801778251545
5447,446,0,4,3122,-1.0028762817382812,-0.09049928933382034,39.878414154052734,-26.43472641566042,-2.3795926267439786,1073.2254601593054,2112,-0.8131060004234314,0.02254382148385048,33.5902214050293,-884.5719343936868,21.447895847860426,36519.26410231286,111,-0.18977028131484985,-0.11304310709238052,6.288191795349121,-26.434746516709527,-2.3796046006159224,1073.226126223806
5448,447,0,4,3122,-0.846818208694458,0.02608419768512249,40.8331413269043,-36.43177421228935,1.130239254213359,1761.766840432438,2112,-0.6284206509590149,0.07172450423240662,31.409616470336914,-117.86664398530822,10.424770471277851,5832.030951438773,111,-0.21839754283428192,-0.04564030468463898,9.42352294921875,-36.43177742144352,1.1302385835704105,1761.7669789025786
5453,452,0,4,3122,-1.0170737504959106,0.16431550681591034,40.545936584472656,-14.609261923763205,2.3370542132270984,479.1979540999061,2112,-0.8223457336425781,0.2337089627981186,34.559505462646484,-168.72811020679478,46.13731336768016,6956.122102737741,111,-0.19472797214984894,-0.06939344853162766,5.986433982849121,-14.609299799560453,2.33704071577081,479.1991184984633
